Name,Team,POS,ADP,IP,mW,mSV,mERA,mWHIP,mK9,mIP,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Ryan Och ","SDP","RP",999,47,-4.053319449258653,-1.9779732375786487,-4.690643863200849,-7.034926124818561,-0.4455066764651182,-3.3500345957578976,-21.55240394707973,10.111585826944834,-10.440818120134892,"Ryan Och","sa3017146",701000
"Francis Pena ","SDP","RP",999,52.7,-3.024399896754534,-1.9779732375786487,-5.449121110481291,-4.763170228504188,-3.416191038754115,-2.952663220187995,-21.58351873226077,10.111585826944834,-10.471932905315937,"Francis Pena","sa3019374",800212
"Sauryn Lao ","SEA","RP",999,51,-6.111158554266893,-1.9779732375786487,-4.227974016041198,-3.7381275397727123,-2.4787817980741136,-3.071177527419555,-21.605192673153123,10.111585826944834,-10.493606846208287,"Sauryn Lao","sa917331",666659
"DL Hall ","MIL","SP",660.25,78.3,-4.053319449258653,-1.9779732375786487,-5.728677970375671,-8.575800189437334,-0.16385344482417197,-1.1679778232593103,-21.66760211473379,10.164143275696334,-10.503458839037453,"DL Hall","22207",669084
"Luis Guerrero ","BOS","RP",747.3499755859375,59.3,-3.024399896754534,-1.9779732375786487,-5.900958130632682,-7.477427699648348,-0.7631913608064554,-2.49254916380526,-21.636499489225926,10.111585826944834,-10.52491366228109,"Luis Guerrero","31184",692285
"Oddanier Mosqueda ","STL","RP",999,60.3,-3.024399896754534,-1.9779732375786487,-5.560245900679951,-6.90334996321807,-1.759957557926217,-2.4228348967206745,-21.648761452878095,10.111585826944834,-10.53717562593326,"Oddanier Mosqueda","sa917882",665996
"Brent Headrick ","NYY","SP",999,72,-3.024399896754534,-1.9779732375786487,-6.974986986197815,-6.689809664608166,-1.4307381853010441,-1.6071779186432584,-21.705085889083463,10.164143275696334,-10.540942613387129,"Brent Headrick","27702",687396
"Lou Trivino ","SFG","RP",999,37.7,-4.053319449258653,-1.9779732375786487,-5.158730123864635,-5.370435160360324,-1.1643309166130158,-3.9983772264567783,-21.723166114132052,10.111585826944834,-10.61158028718722,"Lou Trivino","15043",642152
"Emmanuel Ramirez ",,"RP",999,53.3,-4.053319449258653,-1.9779732375786487,-5.244694292395256,-5.919455921606255,-1.620858012133061,-2.9108347663127736,-21.727135679284647,10.111585826944834,-10.615549852339813,"Emmanuel Ramirez","17304",642629
"Connor Brogdon ","LAA","RP",999,46.3,-5.0822390017627725,-1.9779732375786487,-5.829321756761832,-4.935561879994435,-0.5048636329048795,-3.3988346359048727,-21.728794144907443,10.111585826944834,-10.61720831796261,"Connor Brogdon","21205",641401
"Ricardo Velez ",,"RP",999,46,-1.9954803442504145,-1.9779732375786487,-5.931535165804848,-6.608516221924087,-1.890977562932919,-3.419748862842484,-21.824231395333403,10.111585826944834,-10.712645568388567,"Ricardo Velez","sa3017602",703106
"Hayden Wesneski ","HOU","SP",410.7300109863281,90,-1.9954803442504145,-1.9779732375786487,-8.943778500910085,-5.3607991627859555,-3.2537649817788408,-0.3523211111207181,-21.884117338424662,10.164143275696334,-10.719974062728326,"Hayden Wesneski","27581",669713
"Jake Diekman ","ATL","RP",999,38,-5.0822390017627725,-1.9779732375786487,-5.056516714821616,-6.698943736404917,0.9544541384912928,-3.977462999519168,-21.838681551595833,10.111585826944834,-10.727095724650999,"Jake Diekman","5003",518617
"Brady Basso ","OAK","SP",750.0499877929688,103,-1.9954803442504145,-1.9779732375786487,-8.115235802129664,-5.401445884127992,-4.9774349598329515,0.5539643609788943,-21.913605866940774,10.164143275696334,-10.74946259124444,"Brady Basso","25582",669620
"Chris Paddack ","MIN","SP",552.97998046875,75,-3.024399896754534,-1.9779732375786487,-6.85302936899089,-5.9680640946420915,-2.711470818149035,-1.3980351173895016,-21.932972533504703,10.164143275696334,-10.768829257808369,"Chris Paddack","20099",663978
"Cody Bolton ","SEA","RP",999,55,-5.0822390017627725,-1.9779732375786487,-3.7653041688815456,-6.444254790675355,-1.825596127736791,-2.7923204590812136,-21.887687785716327,10.111585826944834,-10.776101958771493,"Cody Bolton","23265",675989
"Matthew Liberatore ","STL","SP",688.4000244140625,102,-0.966560791746295,-1.2495096718000969,-7.555768959431127,-8.47674271887014,-4.224892471071946,0.4842500938943088,-21.989224519025296,10.164143275696334,-10.825081243328961,"Matthew Liberatore","22294",669461
"Cam Booser ","CHW","RP",999,47,-4.053319449258653,-1.9779732375786487,-5.590822935852118,-6.034438485493813,-0.9339540931826307,-3.3500345957578976,-21.940542797123758,10.111585826944834,-10.828956970178924,"Cam Booser","16061",592155
"Chase Costello ","MIL","RP",999,47.3,-1.9954803442504145,-1.9779732375786487,-6.388788599460369,-5.3619717828889115,-2.966972080177179,-3.3291203688202864,-22.02030641317581,10.111585826944834,-10.908720586230976,"Chase Costello","sa3020799",680774
"Tyler Duffey ",,"RP",999,39.7,-4.053319449258653,-1.9779732375786487,-4.477305663959173,-5.723011146486896,-1.9367447690587578,-3.858948692287608,-22.027302958629733,10.111585826944834,-10.9157171316849,"Tyler Duffey","13758",608648
"Brenan Hanifee ","DET","SP",999,77,-4.053319449258653,-1.9779732375786487,-4.371246763782894,-4.3196648021191635,-6.170345462541097,-1.2586065832203306,-22.15115629850079,10.164143275696334,-10.987013022804453,"Brenan Hanifee","22304",669724
"Humberto Castellanos ",,"SP",999,94,-1.9954803442504145,-1.9779732375786487,-5.780571435796627,-6.5661949547014755,-5.77548752010535,-0.07346404278237584,-22.169171535214893,10.164143275696334,-11.005028259518557,"Humberto Castellanos","21183",528748
"Jordan Leasure ","CHW","RP",749.5499877929688,41,-5.0822390017627725,-0.1592835490801297,-5.834738170265962,-5.977198166438844,-1.3031733277917237,-3.768320198265411,-22.12495241360484,10.111585826944834,-11.013366586660005,"Jordan Leasure","29950",673929
