player_name,is_drafted,team,position,steamerr,rthebatx,roopsydc,season,Status,best_projection,avg_projection,Position(s),NFBC_ADP,bp_expert_count,eno,closermonkey rank,Stuff+,Location+,Pitching+,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+,Events,EV,maxEV,Barrel%,HardHit%,wOBA,xwOBA
Jahmai Jones,,DET,2B/3B/OF/DH/,-23.578368915410408,-21.749327343208066,-18.339614863401614,-9.662137559187324,FA,-9.662137559187324,-18.332362170301852,,,,,,,,,,,,13.0,92.5000939002404,109.041,0.15384615,0.69230769,0.5275502345141243,0.383
Randy Dobnak,,MIN,RP/,-9.877796419291457,-9.662551333721778,-13.062150717382258,,FA,-9.662551333721778,-10.867499490131832,,,,,,80.4412658227848,104.82886075949368,87.95341772151899,,,,0.0,,,,,0.0,
Matt Svanson,,STL,RP/,-9.671854447035331,,-10.622803899825138,,FA,-9.671854447035331,-10.147329173430235,,,,,,104.86088353413656,92.72827309236948,95.2921285140562,103.99410958904107,83.2064383561644,85.38383561643835,0.0,,,,,0.0,
Alek Jacob,,SDP,RP/,-9.69062361992091,,-9.849429634717048,-16.252836532235435,FA,-9.69062361992091,-11.93096326229113,,,,,,110.05543378995434,87.36538812785386,93.04223744292236,111.44671641791044,78.78402985074626,89.34910447761195,0.0,,,,,0.0,
Luis Contreras,,HOU,RP/,-9.69254200544225,,-10.13079257897337,,FA,-9.69254200544225,-9.91166729220781,,,,,,89.39174418604651,95.16767441860463,91.02279069767444,,,,0.0,,,,,0.0,
Bradley Blalock,,COL,SP/,-10.549101551865151,-9.692663918881829,-10.587449337048216,-13.782519495466593,FA,-9.692663918881829,-11.152933575815448,,,,,,89.58140468227425,97.08100334448162,90.6561204013378,,,,0.0,,,,,0.0,
Kendall Graveman,,ARI,RP/,-9.704016918884166,,-12.313252716731718,,FA,-9.704016918884166,-11.008634817807941,,,,,,89.20805369127518,84.5648322147651,80.51369127516779,89.12543674622798,84.7486935459454,80.66411363980421,0.0,,,,,0.0,
Logan VanWey,,HOU,RP/,-9.710059776284542,,-10.28252769837536,,FA,-9.710059776284542,-9.99629373732995,,,,,,97.96787500000002,98.546625,96.294,,,,0.0,,,,,0.0,
Gio Urshela,,ATH,3B/,-16.269161465676028,-16.96095130365537,-14.932651705512248,-9.761196793153054,FA,-9.761196793153054,-14.480990316999176,,,,,,,,,,,,86.0,86.8743663969494,107.714,0.02325581,0.31395349,0.2787916102192618,0.308
Chris Roycroft,,STL,RP/,-9.776237025582375,,-11.424499217845632,,FA,-9.776237025582375,-10.600368121714004,,,,,,105.37462809917352,93.2182644628099,94.7680165289256,114.15685,91.96801666666666,98.87576666666666,0.0,,,,,0.0,
Logan Porter,,SFG,C/,-14.71173224739163,-13.513217392568263,-12.723754673206662,-9.776616945518724,FA,-9.776616945518724,-12.681330314671321,,,,,,10.450666666666669,113.17066666666666,27.005333333333333,10.450666666666669,113.17066666666666,27.005333333333333,5.0,89.37817993164063,93.3857,0.0,0.0,0.2563158472379048,0.206
Travis Jankowski,,NYM,OF/DH/,-25.16449083334673,,,-9.791013393984509,FA,-9.791013393984509,-17.47775211366562,,,,,,,,,,,,,,,,,,
Sam Long,,KCR,RP/,-9.868943881223151,,-11.26445531795053,,FA,-9.868943881223151,-10.56669959958684,,,,,,99.16278481012658,98.82594936708864,98.27417721518988,,,,0.0,,,,,0.0,
Nick Loftin,,KCR,2B/3B/,-15.11627523483548,-13.984585998788017,-12.17794008244624,-9.879159438028724,FA,-9.879159438028724,-12.789490188524615,,,,,,,,,,,,40.0,89.96300659179687,104.966,0.075,0.375,0.2944354662355387,0.283
Blake Dunn,,CIN,OF/,-23.733357744708982,-22.991311449717553,-21.386081339191794,-9.879861153699842,FA,-9.879861153699842,-19.49765292182954,,,,,,,,,,,,35.0,88.59229255445075,109.972,0.08571429,0.37142857,0.2741186698277791,0.315
Otto Kemp,,PHI,1B/3B/,-16.488404219006494,-13.661991562345507,-11.659278164430646,-9.935721585608412,FA,-9.935721585608412,-12.936348882847765,,,,,,,,,,,,26.0,91.207421875,109.139,0.0,0.38461538,0.2924364851071284,0.271
Orlando Ribalta,,WSN,RP/,-10.447592237742082,,-9.94242762616586,,FA,-9.94242762616586,-10.195009931953972,,,,,,104.67211267605632,99.62098591549297,101.96225352112675,,,,0.0,,,,,0.0,
Ryan Rolison,,COL,RP/,-13.102963374013363,-9.96439681769342,-15.597823942742124,,FA,-9.96439681769342,-12.888394711482968,,,,,,90.58401673640168,95.09405857740585,87.66259414225941,90.58401673640168,95.09405857740586,87.66259414225942,0.0,,,,,0.0,
Drew Romo,,COL,C/DH/,-11.064204870190885,-10.91895628061772,-9.97516158986888,,FA,-9.97516158986888,-10.652774246892497,,,,,,,,,,,,,,,,,,
Tommy Pham,,PIT,OF/,-12.799420588022253,-11.50004417579986,-12.07836028586321,-9.983290481640028,FA,-9.983290481640028,-11.590278882831338,OF,417.0,,,,,,,,,,107.0,89.17273995535714,110.699,0.01869159,0.37383178,0.2338188802986814,0.25
Jhonny Pereda,,ATH,C/,-14.840568929410807,-14.27641479170486,-12.901357640507005,-10.012491253996275,FA,-10.012491253996275,-13.007708153904737,,,,,,65.65442307692308,85.59923076923077,55.98384615384615,67.7225,74.3125,43.254999999999995,27.0,89.153076171875,106.9,0.0,0.48148148,0.242056562848713,0.242
Luis Guerrero,,BOS,RP/,-12.54091018416154,,-10.034633643069853,,FA,-10.034633643069853,-11.287771913615696,,,,,,105.18813397129183,88.21971291866032,94.47129186602872,105.22674698795184,82.99963855421687,90.47710843373493,0.0,,,,,0.0,
Daz Cameron,,MIL,OF/,-21.827832198821024,-21.352206787178773,-19.435584346733656,-10.08133073010331,FA,-10.08133073010331,-18.17423851570919,,,,,,,,,,,,27.0,92.23074905960648,109.483,0.07407407,0.33333333,0.228397209469865,0.28
Tyler Owens,,DET,RP/,-10.107188542761778,,-12.751331144529203,,FA,-10.107188542761778,-11.42925984364549,,,,,,89.87277777777778,115.58777777777776,111.19055555555556,,,,0.0,,,,,0.0,
Andrew Knizner,,SFG,C/,-11.399629940024678,-10.461250236759254,-10.17620806551538,-10.199911042146883,FA,-10.17620806551538,-10.55924982111155,,,,,,,,,,,,18.0,87.47642008463542,106.509,0.05555556,0.16666667,0.1661972051317041,0.251
Dominic Canzone,,SEA,OF/,-12.62940300988125,-14.346235780294409,-10.240789129447904,-10.271144208044806,FA,-10.240789129447904,-11.871893031917093,,,,,,,,,,,,24.0,90.452392578125,115.869,0.04166667,0.375,0.3103073871496952,0.343
Nick Martini,,ATH,OF/DH/,-25.16353448479283,,,-10.266621444468983,FA,-10.266621444468983,-17.715077964630908,,,,,,,,,,,,,,,,,,
Ryan Loutos,,WSN,RP/,-10.333241566867732,,-11.448016035859132,,FA,-10.333241566867732,-10.890628801363432,,,,,,,,,,,,,,,,,,
Juan Morillo,,ARI,RP/,-10.340167266071552,,-10.597811263266662,-12.407569370933992,FA,-10.340167266071552,-11.11518263342407,,,,,,111.32859649122808,92.2298245614035,102.8147368421053,110.46297385620916,96.04851633986928,105.9332679738562,0.0,,,,,0.0,
Hayden Senger,,NYM,C/,-14.931549255229587,-14.253984080479077,-12.901357640507005,-10.346396861633648,FA,-10.346396861633648,-13.10832195946233,,,,,,,,,,,,19.0,83.73326958550348,103.407,0.05263158,0.36842105,0.1901031855879159,0.292
Chas McCormick,,HOU,OF/,-14.150711676794748,-14.624635123704692,-12.680290369262492,-10.359933990096517,FA,-10.359933990096517,-12.953892789964613,OF,433.0,,,,,,,,,,33.0,85.83732386997768,106.363,0.0,0.27272727,0.3004038735311858,0.307
Tucker Barnhart,,TEX,C/,-14.88373332531638,-14.295280989360933,-12.901357640507005,-10.40656446398336,FA,-10.40656446398336,-13.12173410479192,,,,,,33.26363636363636,97.21090909090913,39.554545454545455,,,,9.0,85.41752794053819,100.242,0.0,0.11111111,0.2722476283709208,0.224
Bryce Jarvis,,ARI,RP/,-12.363664891754864,-10.41159107444878,-13.347185679132016,,FA,-10.41159107444878,-12.040813881778554,,,,,,86.81417582417582,103.31516483516486,91.51043956043956,81.28701754385965,106.16210526315793,92.3863157894737,0.0,,,,,0.0,
Seth Johnson,,PHI,RP/,-10.449216035703031,,-12.756135379428112,,FA,-10.449216035703031,-11.602675707565572,,,,,,85.742,110.88500000000002,105.542,85.742,110.88500000000002,105.542,0.0,,,,,0.0,
Jose Siri,,NYM,OF/,-14.373576003383404,-12.380830564023915,-10.450956369844633,-11.921852733612951,FA,-10.450956369844633,-12.281803917716225,OF,425.0,,,,,,,,,,12.0,81.11455790201823,104.435,0.16666667,0.16666667,0.1683205167452494,0.245
Hunter Feduccia,,LAD,C/1B/,-14.833883368442295,-14.225483196343747,-12.901357640507005,-10.452697623284037,FA,-10.452697623284037,-13.103355457144271,,,,,,,,,,,,1.0,98.94482421875,98.9448,0.0,1.0,0.2311604022979736,0.315
Stuart Fairchild,,ATL,OF/,-21.897910824457476,-21.33005936947097,-19.42564041307555,-10.509205185005143,FA,-10.509205185005143,-18.29070394800228,,,,,,,,,,,,24.0,85.68768920898438,104.794,0.125,0.25,0.2362589173846774,0.26
Sean Bouchard,,COL,OF/,-23.501403495531893,-23.203089906192535,-20.84989943305137,-10.519821069168168,FA,-10.519821069168168,-19.518553475985993,OF,567.0,,,,,,,,,,39.0,86.64257186498398,107.401,0.0,0.30769231,0.2264394409035983,0.224
Mark Canha,,KCR,1B/OF/DH/,-15.17724648068708,-15.511634140883745,-13.65327749583638,-10.618194859457711,FA,-10.618194859457711,-13.740088244216228,,,,,,,,,,,,76.0,87.19028834292763,105.479,0.01315789,0.34210526,0.263873617422013,0.287
Sam Bachman,,LAA,RP/,-10.706671917440303,,-13.718218198483218,,FA,-10.706671917440303,-12.21244505796176,,,,,,101.62444444444446,101.23333333333332,106.78888888888888,101.62444444444446,101.23333333333332,106.78888888888888,0.0,,,,,0.0,
Daniel Johnson,,SFG,OF/,-16.437087027909293,-16.542628015835714,-13.879636062546531,-10.723132813139582,FA,-10.723132813139582,-14.395620979857778,,,,,,,,,,,,11.0,78.9572920365767,102.078,0.09090909,0.18181818,0.3252011597156524,0.261
Jhonkensy Noel,,CLE,OF/,-20.909930300480895,-21.05835436087575,-18.471631830550667,-10.754940837056797,FA,-10.754940837056797,-17.798714332241026,OF,439.0,,,,,,,,,,70.0,89.18449850643383,117.208,0.04285714,0.38571429,0.1732113690019767,0.184
Ronny Simon,,PIT,2B/SS/OF/DH/,-24.42622498943314,-24.7198092121091,-23.748726762472565,-10.79007713610866,FA,-10.79007713610866,-20.921209525030868,,,,,,,,,,,,,,,,,,
Dairon Blanco,,KCR,OF/,-18.212054868739244,-18.43048554695741,-16.397907273105346,-10.80709982838392,FA,-10.80709982838392,-15.96188687929648,,,,,,,,,,,,6.0,79.1263427734375,83.973,0.0,0.0,0.2109612623850504,0.175
Nick Sogard,,BOS,1B/2B/3B/SS/,-25.059680190487143,-25.6956835943537,-23.9163857961148,-10.844473745172676,FA,-10.844473745172676,-21.379055831532078,,,,,,,,,,,,40.0,88.24619750976562,107.713,0.075,0.375,0.2760384768809912,0.337
Cavan Biggio,,KCR,1B/2B/3B/OF/,-25.949580234099276,-24.043175483212305,-21.270874379531698,-10.970505465535316,FA,-10.970505465535316,-20.55853389059465,,,,,,,,,,,,50.0,89.83396402994792,104.013,0.04,0.36,0.2587049191380725,0.304
Luke Williams,,ATL,2B/3B/SS/OF/DH/,-22.020320447265338,-22.66556413997413,-21.01454257709004,-11.00130690213745,FA,-11.00130690213745,-19.175433516616742,,,,,,36.2,69.54,17.88,36.2,69.54,17.88,11.0,80.04122092507102,101.269,0.0,0.09090909,0.1919419328371683,0.183
Rece Hinds,,CIN,OF/,-23.715787782190663,-23.23194256708498,-20.98284619755314,-11.126271426159,FA,-11.126271426159,-19.764211993246946,,,,,,,,,,,,9.0,91.8506334092882,109.754,0.33333333,0.55555556,0.3054045796394348,0.353
Orlando Arcia,,COL,SS/,-11.137392153016926,-13.903125056242548,-13.179089210259267,-11.722764188829396,FA,-11.137392153016926,-12.485592652087034,,,,,,,,,,,,,,,,,,
Matt Gorski,,PIT,1B/OF/,-24.32986180822085,-22.19527084981219,-22.35689992920563,-11.162100502018736,FA,-11.162100502018736,-20.01103327231435,,,,,,,,,,,,25.0,85.251435546875,115.198,0.12,0.32,0.2592826130844298,0.254
LaMonte Wade Jr.,,LAA,1B/,-15.42681615844873,-15.306432106662232,-13.851287433367082,-11.218663566451331,FA,-11.218663566451331,-13.950799816232344,,,,,,,,,,,,,,,,,,
Garrett Hampson,,CIN,2B/OF/,-24.233165219042593,-22.31927871844913,-20.285231387693617,-11.26119321275635,FA,-11.26119321275635,-19.524717134485424,,,,,,,,,,,,,,,,,,
Jared Young,,NYM,OF/DH/,-20.198230571793115,-20.162729251479057,-17.11415553341349,-11.281104583260111,FA,-11.281104583260111,-17.189054984986445,,,,,,53.158181818181816,74.04909090909092,41.81818181818182,53.158181818181816,74.04909090909092,41.81818181818182,17.0,81.79156853170956,107.146,0.11764706,0.29411765,0.280497807264328,0.263
Dustin Harris,,TEX,OF/DH/,-23.082448868484583,-22.704849518089723,-21.059805721128356,-11.284550046436337,FA,-11.284550046436337,-19.53291353853475,,,,,,,,,,,,24.0,86.46956380208333,106.414,0.04166667,0.25,0.2694774677878932,0.264
Seth Brown,,ATH,1B/OF/,-20.461256626468906,-20.21940763623196,-17.658528340520967,-11.334732156072574,FA,-11.334732156072574,-17.418481189823602,"1B, OF",547.0,,,,,,,,,,42.0,87.17519996279762,111.936,0.0952381,0.4047619,0.2670139678214726,0.301
Ryan Bliss,,SEA,2B/,-26.203958419379088,-24.30318491779734,-21.34566536654685,-11.36531787090751,FA,-11.36531787090751,-20.804531643657697,2B,427.0,,,,,,,,,,24.0,88.95949300130208,104.017,0.125,0.33333333,0.2706741874034588,0.316
Brayan Rocchio,,CLE,SS/,-11.601924859731122,-14.825614832999106,-13.58144340797682,-11.380248471215754,FA,-11.380248471215754,-12.847307892980702,SS,481.0,,,,,,,,,,72.0,86.35431780133929,103.389,0.02777778,0.30555556,0.2041729571772556,0.278
Weston Wilson,,PHI,OF/,-21.38971513026051,-21.078921148016413,-18.220147199502374,-11.381556476501023,FA,-11.381556476501023,-18.01758498857008,,,,,,36.28866666666667,115.88366666666668,57.44066666666666,39.108333333333334,121.0586111111111,65.36166666666666,23.0,87.11336086107337,107.277,0.08695652,0.34782609,0.2753791440100896,0.357
Kevin Newman,,LAA,2B/3B/SS/,-20.71851264068691,-22.52461301052993,-19.80168947028782,-11.446170489140371,FA,-11.446170489140371,-18.622746402661257,,,,,,,,,,,,57.0,87.19216482979911,105.475,0.01754386,0.29824561,0.1955809458880357,0.219
Manuel Margot,,DET,OF/,-25.158056998234738,,,-11.45020133992755,FA,-11.45020133992755,-18.304129169081143,,,,,,,,,,,,14.0,79.98388671875,102.803,0.0,0.14285714,0.2665307700634002,0.303
Jake McCarthy,,ARI,OF/,-12.7331377595345,-12.913290077633626,-11.456359271391443,-14.066424264869624,W <small>(Fri)</small>,-11.456359271391443,-12.792302843357298,,,,,,,,,,,,36.0,84.18556780133929,103.826,0.0,0.13888889,0.1391806323477562,0.232
Jarred Kelenic,,ATL,OF/,-24.14624129916177,-23.562764665971553,-21.607734169265765,-11.486941700726604,FA,-11.486941700726604,-20.20092045878142,OF,536.0,,,,,,,,,,37.0,89.12399631076389,108.43,0.13513514,0.37837838,0.2381292214760413,0.296
Oliver Dunn,,MIL,3B/,-23.187330063389375,-22.65648317203656,-20.34645622442731,-11.502380440588183,FA,-11.502380440588183,-19.423162475110356,,,,,,,,,,,,28.0,87.29410807291667,109.144,0.0,0.32142857,0.1915959272629175,0.246
Deyvison De Los Santos,,MIA,1B/3B/,-11.527168827040107,-13.161112497491745,-12.193404121068223,,FA,-11.527168827040107,-12.293895148533357,1B,596.0,,,,,,,,,,,,,,,,
Matt Vierling,,DET,3B/OF/,-11.630704481428962,-11.580015070691708,-11.801865879348265,-13.128970962534243,TWN,-11.580015070691708,-12.035389098500794,"3B, OF",474.0,,,,,,,,,,10.0,92.07462158203126,99.9873,0.2,0.3,0.1615338000384244,0.251
Richie Palacios,,TBR,2B/OF/,-17.49616642386827,-17.66354744951747,-15.011268086457273,-11.659157779187412,FA,-11.659157779187412,-15.457534934757605,,,,,,,,,,,,4.0,88.57426452636719,102.185,0.0,0.25,0.7606598436832428,0.577
Tom Murphy,,SFG,C/DH/,-13.518303584618824,-13.46624316815025,-11.718639317921363,,FA,-11.718639317921363,-12.901062023563478,,,,,,,,,,,,,,,,,,
Jorbit Vivas,,NYY,2B/3B/,-25.166947632813493,-23.287284248646408,-20.57589325217952,-11.78218490057697,FA,-11.78218490057697,-20.203077508554095,,,,,,,,,,,,36.0,86.57305549172794,106.903,0.05555556,0.38888889,0.2428132552726596,0.297
Daylen Lile,,WSN,OF/,-17.321886572741082,-16.22771512666468,-15.4489043810592,-11.81177735307531,FA,-11.81177735307531,-15.20257085838507,,,,,,,,,,,,36.0,91.03543526785714,107.313,0.05555556,0.47222222,0.2418265976804368,0.335
Maverick Handley,,BAL,C/,-14.721987977981655,-14.06870878380426,-12.993810183265088,-11.827700832754376,FA,-11.827700832754376,-13.403051944451345,,,,,,,,,,,,26.0,83.47514343261719,105.142,0.0,0.34615385,0.108572628010403,0.18
Trenton Brooks,,SDP,1B/DH/,-19.801334366064065,-20.73785359992019,-18.24952650278997,-11.82787618069125,FA,-11.82787618069125,-17.65414766236637,,,,,,,,,,,,1.0,101.83728790283205,101.837,1.0,1.0,0.4148842811584473,0.262
Jose Barrero,,STL,2B/3B/SS/OF/,-23.269523013191986,-23.724600977889807,-21.699579770784112,-11.899755993943073,FA,-11.899755993943073,-20.148364938952245,,,,,,,,,,,,16.0,85.54985046386719,104.683,0.0625,0.1875,0.2063979332645734,0.17
Pablo Reyes,,NYY,1B/2B/3B/SS/OF/DH/,-25.23975881436169,,,-11.913213854122986,FA,-11.913213854122986,-18.57648633424234,,,,,,44.256666666666675,104.1322222222222,63.236666666666665,44.256666666666675,104.1322222222222,63.236666666666665,22.0,87.81837158203125,100.432,0.04545455,0.31818182,0.2149972572471156,0.235
Jorge Barrosa,,ARI,OF/DH/,-23.7591065421963,-23.29326277056726,-20.957409244712164,-11.946580169809888,FA,-11.946580169809888,-19.989089681821405,,,,,,,,,,,,11.0,88.6052490234375,101.273,0.0,0.27272727,0.2137481905519962,0.213
Connor Joe,,CIN,1B/OF/,-22.53082312382637,-22.0050412577796,-20.54929363490736,-12.01412760741274,FA,-12.01412760741274,-19.27482140598152,,,,,,,,,,,,,,,,,,
Bryce Johnson,,SDP,OF/,-24.12713630835248,-23.744073488580064,-21.360411519272365,-12.019362423679322,FA,-12.019362423679322,-20.31274593497106,,,,,,,,,,,,3.0,86.47625732421875,98.3982,0.0,0.33333333,0.5385508686304092,0.299
Emmanuel Rivera,,BAL,1B/3B/,-25.81581782740617,,,-12.021587327574789,FA,-12.021587327574789,-18.91870257749048,,,,,,53.184,66.63466666666667,20.98311111111111,53.184,66.63466666666667,20.98311111111111,57.0,86.83675130208333,104.127,0.01754386,0.31578947,0.2662208182247061,0.279
Cooper Hummel,,HOU,OF/DH/,-23.94852330478704,-23.383196605596,-21.90345949924363,-12.0218080784066,FA,-12.0218080784066,-20.31424687200832,,,,,,,,,,,,,,,,,,
Graham Pauley,,MIA,3B/,-20.920155477969704,-20.504896233050577,-18.88501341550871,-12.030038678464225,FA,-12.030038678464225,-18.085025951248305,,,,,,,,,,,,62.0,88.55491162909836,111.101,0.06451613,0.40322581,0.244639631699432,0.278
Jack Suwinski,,PIT,OF/,-19.759761388647725,-19.327290676670092,-17.776650703198484,-12.064841891125996,FA,-12.064841891125996,-17.232136164910575,,,,,,,,,,,,20.0,89.45861206054687,110.442,0.15,0.45,0.1883390274914828,0.313
Paul DeJong,,WSN,3B/SS/,-17.7809657232111,-19.25720235664732,-17.588446991247654,-12.074578091457886,FA,-12.074578091457886,-16.67529829064099,,,,,,,,,,,,30.0,89.15701497395834,108.669,0.03333333,0.36666667,0.2349826233428821,0.22
Davis Schneider,,TOR,2B/OF/,-21.9030129772651,-19.373031263632424,-17.395134710665843,-12.07841926478666,FA,-12.07841926478666,-17.687399554087506,"2B, OF",598.0,,,,,,,,,,24.0,87.37654622395833,108.307,0.08333333,0.33333333,0.2751603527944915,0.263
Austin Gomber,,COL,SP/,-13.300491228398618,-15.080685780076262,-12.23536674998586,,FA,-12.23536674998586,-13.538847919486912,,,,,,100.65842105263158,101.37052631578948,95.09973684210526,100.65842105263158,101.37052631578948,95.09973684210526,0.0,,,,,0.0,
Rhylan Thomas,,SEA,OF/,-24.60165520055344,-24.19047323630828,-22.055392646624544,-12.259639132710744,FA,-12.259639132710744,-20.77679005404925,,,,,,,,,,,,9.0,83.65843370225694,101.427,0.0,0.33333333,0.1959248781204223,0.18
John Rave,,KCR,OF/,-19.516077117028217,-19.41223647002967,-15.734552716236236,-12.319744971279404,FA,-12.319744971279404,-16.745652818643382,,,,,,,,,,,,22.0,86.34308471679688,105.723,0.04545455,0.40909091,0.2264315504016298,0.25
Luken Baker,,STL,DH/,-24.937419078992995,-24.14305725873023,-21.981614689917983,-12.33223648934204,FA,-12.33223648934204,-20.84858187924581,UT,541.0,,,,,,,,,,24.0,94.55127970377605,109.511,0.08333333,0.54166667,0.3193622115181713,0.33
Gustavo Campero,,LAA,OF/,-24.443564643246244,-24.008822265912077,-21.785337136566117,-12.358337298491058,FA,-12.358337298491058,-20.64901533605387,,,,,,,,,,,,8.0,80.4964370727539,100.933,0.0,0.25,0.2636528511842091,0.296
Keston Hiura,,COL,1B/2B/DH/,-26.84010944289013,,,-12.397264566177038,FA,-12.397264566177038,-19.618687004533584,,,,,,,,,,,,11.0,81.13871626420455,105.937,0.0,0.18181818,0.2907548490024748,0.241
Donovan Solano,,SEA,1B/3B/DH/,-18.34399998222873,-18.61686315358792,-18.098838958691292,-12.585450215598827,FA,-12.585450215598827,-16.91128807752669,,,,,,,,,,,,68.0,86.9553581686581,105.946,0.05882353,0.38235294,0.2209417051875714,0.262
Greg Jones,,HOU,OF/,-25.159836831848356,,,-12.590162656633048,FA,-12.590162656633048,-18.874999744240704,,,,,,,,,,,,,,,,,,
Garrett Stubbs,,PHI,C/,-14.37857390926606,-13.89972721700858,-12.590807908704887,,FA,-12.590807908704887,-13.623036344993176,,,,,,,,,,,,,,,,,,
Cal Stevenson,,PHI,OF/,-24.10725451204779,-23.57331796364507,-21.21752082111249,-12.668694773821052,FA,-12.668694773821052,-20.391697017656597,,,,,,,,,,,,6.0,86.7509053548177,97.8551,0.0,0.16666667,0.2221089750528335,0.154
Trey Lipscomb,,WSN,3B/,-25.282741981520108,-24.84404417682436,-22.31797507518193,-12.668712894948902,FA,-12.668712894948902,-21.278368532118826,,,,,,,,,,,,3.0,90.8302714029948,109.883,0.0,0.33333333,0.4442179501056671,0.14
Victor Mesa Jr.,,MIA,OF/,-22.207355085458374,-21.83342467729808,-19.858474488610064,-12.685519372512216,FA,-12.685519372512216,-19.146193405969683,,,,,,,,,,,,7.0,89.2340799967448,104.797,0.0,0.28571429,0.2528220348887973,0.266
Drew Millas,,WSN,C/DH/,-14.159911250850428,-13.61217365897081,-12.73369860686477,,FA,-12.73369860686477,-13.501927838895336,,,,,,,,,,,,,,,,,,
Drew Avans,,MIL,OF/,-24.50812399636835,-24.06470322394924,-21.68668713733581,-12.808582969072711,FA,-12.808582969072711,-20.76702433168153,,,,,,,,,,,,,,,,,,
Will Wagner,,TOR,2B/,-24.538572038032857,-22.82228436639966,-20.55154042056616,-12.812248794464622,FA,-12.812248794464622,-20.181161404865826,2B,516.0,,,,,,,,,,45.0,87.95683820857558,104.93,0.02222222,0.37777778,0.2399299687414027,0.27
Will Robertson,,TOR,OF/,-22.42522286222469,-21.597851075642417,-19.78530347314325,-12.852836491531678,FA,-12.852836491531678,-19.16530347563551,,,,,,,,,,,,2.0,100.0429458618164,101.154,0.0,1.0,0.288355328142643,0.261
James McCann,,ATL,C/,-14.435243678475048,-13.859614131224404,-12.86664537136654,,FA,-12.86664537136654,-13.72050106035533,,,,,,,,,,,,,,,,,,
Jair Camargo,,MIN,C/DH/,-14.864359776531964,-14.214930615840926,-12.901357640507005,,FA,-12.901357640507005,-13.9935493442933,,,,,,,,,,,,,,,,,,
Seby Zavala,,BOS,C/,-14.860920132130245,-14.26742509936743,-12.901357640507005,,FA,-12.901357640507005,-14.009900957334892,,,,,,,,,,,,,,,,,,
Logan Driscoll,,TBR,C/,-14.79559013618382,-14.198785257841209,-12.901357640507005,,FA,-12.901357640507005,-13.96524434484401,,,,,,,,,,,,,,,,,,
Jason Delay,,ATL,C/,-14.868659841972224,-14.22620056663729,-12.901357640507005,,FA,-12.901357640507005,-13.998739349705508,,,,,,,,,,,,,,,,,,
Will Banfield,,CIN,C/,-14.873272885112588,-14.22612187543327,-12.901357640507005,,FA,-12.901357640507005,-14.000250800350955,,,,,,,,,,,,,,,,,,
Scott Kingery,,LAA,2B/OF/,-25.899498425950167,-24.008049472648157,-21.413765077691576,-12.9094582428953,FA,-12.9094582428953,-21.0576928047963,,,,,,,,,,,,13.0,83.5823262532552,102.05,0.07692308,0.30769231,0.1868060290813446,0.211
Jacob Hurtubise,,SEA,OF/,-25.004522117287863,-24.49737702502064,-22.38166826468798,-12.913223451554028,FA,-12.913223451554028,-21.19919771463763,,,,,,,,,,,,,,,,,,
Samad Taylor,,SEA,OF/,-25.1556823043289,,,-13.045340892060468,FA,-13.045340892060468,-19.100511598194682,,,,,,,,,,,,8.0,75.677734375,100.593,0.0,0.125,0.1110544875264167,0.203
Owen Miller,,COL,1B/2B/3B/DH/,-26.85164421759007,,,-13.068412679096593,FA,-13.068412679096593,-19.96002844834333,,,,,,,,,,,,10.0,76.66229248046875,106.706,0.0,0.2,0.2287505724850823,0.269
Akil Baddoo,,DET,OF/,-25.15796048876412,,,-13.07715848685841,FA,-13.07715848685841,-19.117559487811267,,,,,,,,,,,,12.0,90.32020060221356,108.464,0.0,0.41666667,0.1582047045230865,0.271
Luis Peralta,,COL,RP/,-13.08536147239696,,-13.577842969867904,,FA,-13.08536147239696,-13.331602221132432,,,,,,99.11958333333337,89.08552083333332,83.33250000000001,,,,0.0,,,,,0.0,
Carson McCusker,,MIN,OF/,-24.052545340362705,-23.543618628911723,-20.98284619755314,-13.111399612313685,FA,-13.111399612313685,-20.422602444785316,,,,,,,,,,,,2.0,59.809059143066406,66.697,0.0,0.0,0.1480726500352223,0.157
Andruw Monasterio,,MIL,2B/3B/,-18.320572208810553,-16.52417947708767,-14.879180775470068,-13.116085754544391,FA,-13.116085754544391,-15.710004553978171,,,,,,,,,,,,18.0,85.15016004774306,98.5704,0.0,0.16666667,0.2591937661170959,0.3
Ryan Kreidler,,DET,SS/,-25.108033377844063,-25.75719237120693,-23.9163857961148,-13.141028523892398,FA,-13.141028523892398,-21.980660017264547,,,,,,,,,,,,21.0,89.61432848478618,106.878,0.04761905,0.28571429,0.1506587721052624,0.241
Tyler Callihan,,CIN,2B/OF/,-26.383325291633405,-24.404207997756625,-21.311368601275387,-13.14786588006857,FA,-13.14786588006857,-21.311691942683495,,,,,,,,,,,,5.0,89.7899658203125,100.182,0.0,0.6,0.1480726500352223,0.183
Coco Montes,,TBR,2B/3B/OF/,-26.102331103541687,-24.270986846160735,-21.740040695755024,-13.166240959890418,FA,-13.166240959890418,-21.319899901336967,,,,,,,,,,,,7.0,90.26239013671876,105.224,0.0,0.42857143,0.1776871800422668,0.251
