player_name,team,lastmonth_stuff+,lastmonth_location+,lastmonth_pitching+
Riley O'Brien,STL,116.09926560529259,83.40971133480878,97.04356440827205
Carson Seymour,SFG,105.37828950755267,97.39129594255911,102.65182876109192
Justin Topa,MIN,86.10026315789473,126.8592105263158,109.78552631578948
Bradgley Rodriguez,SDP,115.3743351625158,86.33136344449134,96.04463486703251
Jacob deGrom,TEX,111.13026865118577,101.29622467885378,117.2293731472332
Luis García,LAA,102.89408837408838,108.88256542256545,113.36483054483055
Will Warren,NYY,101.2706386337543,100.21148320895523,105.24870622847303
Dan Altavilla,CHW,106.84097560975611,83.2419512195122,97.53365853658536
Jose Espada,BAL,83.55241379310345,117.78758620689656,108.33448275862068
Colin Holderman,PIT,117.12236842105263,88.93842105263157,104.50368421052632
Brady Singer,CIN,96.49875359539789,103.13450878875041,97.27567273889422
Wandy Peralta,SDP,94.1345588235294,108.41029411764707,104.38985294117644
Luis Garcia,HOU,89.27641509433961,102.71396226415095,91.45735849056604
Kyle Nicolas,PIT,106.8867816091954,91.41747126436782,101.7116091954023
Luis Gil,NYY,95.27802206203582,93.87737439930099,92.70522007426824
Andre Pallante,STL,91.92877098888873,96.20268174385093,90.02491273552106
Keaton Winn,SFG,95.03745098039215,100.28745098039215,94.75313725490196
Juan Morillo,ARI,111.73243243243245,104.9637837837838,115.19027027027028
Huascar Brazobán,NYM,101.32230215827337,106.98388489208634,110.63683453237411
Brady Basso,ATH,89.53644970414202,101.06627218934914,91.22698224852071
Carlos Rodriguez,MIL,94.94885714285715,106.29314285714287,105.17714285714287
Zack Littell,CIN,80.2113145539906,102.68549295774649,87.01018779342722
Ben Brown,CHC,91.7736170212766,61.30255319148936,59.30808510638298
Wikelman González,CHW,93.13836644591612,88.1892715231788,84.2339808682855
Cole Sands,MIN,95.20992711370262,100.89236409135083,94.58487069970846
Freddy Tarnok,MIA,108.56114285714287,99.01885714285714,99.464
Yu Darvish,SDP,100.58905842359077,99.79442325859593,98.91265247142944
David Morgan,SDP,116.4629411764706,70.44156862745098,85.24559477124183
Philip Abner,ARI,103.62957746478872,84.20122065727699,87.45023474178403
Tommy Kahnle,DET,88.31257731958763,95.23938144329897,90.1081443298969
J.P. France,HOU,91.99552631578948,91.60184210526316,84.59052631578946
Justin Slaten,BOS,105.5055,101.90349999999998,108.61599999999999
Braydon Fisher,TOR,103.03052409129333,90.02423922231615,93.84762045646661
Trevor Megill,MIL,127.31,117.57333333333334,166.85333333333335
Lou Trivino,PHI,97.81781512605042,81.88504201680672,81.38084033613445
Justin Bruihl,TOR,96.94666666666667,122.93666666666665,116.57000000000001
Edwin Uceta,TBR,90.78911975969702,87.68592025970634,81.17491856191349
Chase Silseth,LAA,102.09224489795919,96.58401952085183,94.83182342502218
Colin Selby,BAL,97.98292682926828,103.17365853658538,97.91219512195123
Chase Shugart,PIT,90.848,107.44800000000002,100.48
Shane Bieber,TOR,91.53914163090128,103.45673819742488,97.2510729613734
Tanner Banks,PHI,102.94239872068232,109.53264392324094,111.4346908315565
Camilo Doval,NYY,101.30386554621847,103.76168067226892,108.93882352941178
Caleb Boushley,TEX,93.71084745762712,113.37525423728813,103.4135593220339
Cole Winn,TEX,107.76853503184714,86.80687898089172,96.8736305732484
Brad Lord,WSN,85.9165586998746,105.544114080594,90.04286798302768
Dauri Moreta,PIT,97.08130952380952,90.3654761904762,88.28666666666668
Carl Edwards Jr.,TEX,88.04418604651163,97.17674418604652,88.48511627906976
PJ Poulin,WSN,98.87625730994152,84.25532163742687,84.94456140350876
Brenan Hanifee,DET,86.94901408450704,90.08788732394366,84.44507042253521
Justin Wilson,BOS,107.46866775777414,106.69125586470267,112.15967921440262
Anthony Banda,LAD,107.88291666666669,92.25975609756098,100.7129268292683
Framber Valdez,HOU,108.30282988721805,95.88735291353383,105.73458646616541
Andre Granillo,STL,98.58933333333334,110.14,105.212
Gordon Graceffo,STL,89.17560283687942,115.60624113475177,109.8117730496454
Michael Lorenzen,KCR,91.31440302481627,102.91595910107574,96.22037490680583
Jaden Hill,COL,99.22960396039602,103.26841584158414,101.60029702970299
Connor Seabold,ATL,101.7625,100.94875,93.54666666666667
Bryan Hudson,CHW,98.68705882352941,116.09764705882353,118.8529411764706
Lucas Erceg,KCR,96.98062499999999,102.97708333333334,100.19208333333334
Zak Kent,CLE,92.6401212121212,91.2429090909091,83.46606060606061
Ryan Weathers,MIA,94.16864406779659,105.76627118644069,100.78855932203389
Dillon Tate,TOR,116.22,92.53999999999999,101.79333333333332
Zach Agnos,COL,92.9056,71.2272,72.2208
Dietrich Enns,BAL,105.16925400181215,89.84757998590557,94.77679613409846
