player_name,team,Stuff+,Location+,Pitching+
Tommy Kahnle,DET,90.81976744186049,94.89883720930226,90.78532945736427
Roddery Muñoz,STL,104.0165789473684,96.06973684210524,102.34947368421051
Zach Eflin,BAL,92.93150758251565,106.10315789473685,98.08779661016948
Sean Reynolds,SDP,99.8475683430524,89.37971139917543,89.93503157151879
Seth Halvorsen,COL,110.0830652503793,87.74834597875568,98.22142640364189
José Leclerc,ATH,96.46043668122273,93.24497816593887,90.39082969432317
Michel Otañez,ATH,109.6083606557377,61.16508196721313,76.31377049180328
Chris Flexen,CHC,82.44402831000232,102.0842802748885,84.33415211738483
Cole Henry,WSN,106.94690431519697,90.9958536585366,95.24645403377112
Sawyer Gipson-Long,DET,96.37328284920879,103.18029602856261,98.68595583373738
Sam Aldegheri,LAA,90.28900209594785,87.84141767582675,79.97523579413135
Eli Morgan,CHC,95.8718181818182,117.13469696969695,112.60666666666665
Javier Sanoja,MIA,53.97185430463576,99.7819867549669,59.96172185430464
Garrett McDaniels,LAA,97.12460732984293,79.28502617801047,77.6276439790576
Victor Mederos,LAA,100.95904458598726,83.3616560509554,86.08904458598725
Chase Petty,CIN,93.7592899408284,95.31349112426035,89.2519526627219
Richard Lovelady,- - -,98.71055193124157,95.24224603914261,89.47212488350421
Blade Tidwell,NYM,107.39870550161814,95.4793639531989,104.8293154095096
Trent Thornton,SEA,98.84979651162789,101.48081395348828,98.54572674418613
Thomas Harrington,PIT,92.8092,92.3058,82.6266
Andrew Heaney,- - -,92.74361079453915,102.50378428200305,93.34593082051106
Travis Adams,MIN,98.94133026423879,92.12353658953998,90.3953677779299
Connor Brogdon,LAA,105.76948379351742,100.22482593037215,105.10859543817527
Ryan Fernandez,STL,98.60719696969693,90.10443181818185,91.26757575757577
Jesse Chavez,ATL,90.39029239766083,88.65707602339181,80.03578947368422
Thomas Hatch,- - -,92.4834228274053,94.76937408681914,92.25826298197612
Yuki Matsui,SDP,103.08812441093312,95.62776625824692,100.22339302544768
Kaleb Ort,HOU,106.36015286624206,86.40254777070064,92.4859108280255
Richard Fitts,BOS,103.09100217875137,101.48391341412189,105.46472274267536
Walker Buehler,- - -,96.70725851323125,91.97439555632151,91.37769642312668
Orlando Ribalta,WSN,104.05442885771545,92.61911823647296,97.660881763527
Juan Burgos,- - -,106.24618181818184,81.36009090909091,85.59836363636367
Zach Brzykcy,WSN,92.461045751634,88.87594771241828,83.01150326797382
Joey Estes,ATH,86.26817204301076,93.59623655913977,86.15591397849462
McCade Brown,COL,95.48256513026053,88.52673346693386,85.32068136272544
Ryan Pressly,CHC,93.64143292682925,94.86006097560976,91.9954573170732
Tanner Houck,BOS,97.03445333333333,101.97290666666666,100.46727999999999
Daysbel Hernández,ATL,107.3960445682451,92.48091922005571,101.5167966573816
Sam Long,KCR,93.66274905422448,95.54935687263556,89.67374527112233
Austin Gomber,COL,86.85874751491055,100.49614314115308,85.98204771371772
Jordan Romano,PHI,102.64120000000001,100.68845714285712,104.82034285714289
Chayce McDermott,BAL,90.74860071301246,68.94770053475936,68.06990493166964
Caden Dana,LAA,91.53576016552269,90.21171670088995,84.7859430426996
Zach Agnos,COL,90.97048872180451,92.5857518796992,88.73432330827066
Joe La Sorsa,CIN,98.19272727272727,98.62222222222225,96.620202020202
Jeff Hoffman,TOR,107.00146384479719,92.49158730158729,99.51664902998246
Ryan Loutos,- - -,82.19506151099371,102.11840389365814,90.19678871034803
Jake Irvin,WSN,94.45697959183673,103.18613605442171,95.89140136054425
Zach Pop,- - -,109.94299212598426,105.61023622047244,113.07653543307086
Carson Whisenhunt,SFG,91.00840294840295,89.44624078624078,81.86329238329239
Josh Simpson,MIA,107.08645901639346,92.1177049180328,96.82839344262298
Gunnar Hoglund,ATH,93.27474452554745,106.1148905109489,102.31072992700732
John King,STL,104.43727170236761,93.5489515219842,94.59152198421637
Alek Jacob,SDP,110.0087372013652,87.59535836177473,94.13170648464163
Jon Gray,TEX,88.50066666666665,95.65495238095238,86.67057142857145
Tim Herrin,CLE,98.67614973262027,85.54986631016043,83.1914438502674
Lucas Sims,WSN,111.34312056737589,65.5404255319149,79.09489361702128
Colin Holderman,PIT,114.9322857142857,88.9946530612245,101.00469387755102
Scott Blewett,- - -,82.77045200077217,107.4945009790133,95.61585946333527
Beau Brieske,DET,94.12611013129533,98.56325912861716,97.53916937749035
Joe Mantiply,ARI,103.96468749999998,91.109375,96.3217708333333
Konnor Pilkington,WSN,95.72706349206346,83.86285714285712,82.17130952380951
Didier Fuentes,ATL,109.61105802047781,93.89945392491468,100.82225255972695
Alex Carrillo,NYM,95.36857142857144,85.63571428571429,89.58190476190475
Eduardo Salazar,WSN,94.42275735294119,94.6989338235294,89.66125
Jackson Rutledge,WSN,102.90525056095731,86.73374719521317,88.74417352281228
Shaun Anderson,LAA,85.13689655172415,105.47017241379307,97.20215517241377
Bryse Wilson,CHW,97.29071252007935,94.45607023689088,93.53223676939311
Jorge Alcala,- - -,107.18620784628646,94.48912697971438,101.28457106362593
Elvin Rodríguez,- - -,93.82814955057744,96.49061472855612,93.48454647178141
Kevin Kelly,TBR,111.07389544688029,103.83075885328837,109.41483979763915
Shinnosuke Ogasawara,WSN,89.73739962022037,98.67403788275497,92.2073131912598
José Fermin,LAA,101.88653295128938,101.0186246418338,104.19412607449854
Keegan Akin,BAL,102.89088385912179,96.86400868480584,97.11412319098825
Jonathan Loáisiga,NYY,114.3757510729614,96.5635622317596,111.24012875536478
Scott Alexander,- - -,98.18894568690095,102.83482428115015,103.7226837060703
Anthony Molina,COL,88.22849380047812,100.25601716452374,90.37474647458149
Osvaldo Bido,ATH,99.14913745243742,94.06152529858572,92.70496332375919
Tayler Scott,- - -,91.096649802028,98.81726873079107,88.2815909819904
Cam Booser,CHW,108.5305078809107,97.75961471103327,102.84574430823119
Austin Cox,ATL,98.02973698432712,103.49418528193122,101.92508061610518
Carlos Vargas,SEA,115.15063906390638,99.18417641764174,113.15899189918993
Jack Kochanowicz,LAA,93.21148844707152,90.13910800644814,85.54525523911877
Carson Palmquist,COL,97.05409722322395,86.99511989421804,84.88046101694917
Ryan Zeferjahn,LAA,120.92358475173651,83.6053263846464,103.54170768522265
Alexis Díaz,- - -,94.94844693759957,89.74912076737958,86.1669237026743
Carson Seymour,SFG,104.50418130474588,92.17163569295774,97.53947623144967
Porter Hodge,CHC,107.26077363896849,93.5857020057307,103.46776504297996
Kyle Gibson,BAL,89.11685714285711,96.40564285714287,94.34228571428571
Ryan Rolison,COL,90.70705256100831,98.66301220166265,91.39845602038082
Anthony DeSclafani,ARI,98.74789034480003,104.36721608894385,104.98550831194108
George Soriano,MIA,99.41307246376812,95.4057391304348,97.35359420289856
Angel Chivilli,COL,94.56464250734575,101.284152791381,97.43584720861901
Noah Davis,- - -,94.41386454183268,82.76390438247012,74.96231075697212
Luis Peralta,COL,97.6989908256881,87.46986238532112,81.30220183486243
Bowden Francis,TOR,93.78415652173915,98.18864347826087,94.16641739130438
Génesis Cabrera,- - -,103.56698982904453,100.41140566141534,103.72919111763079
Chad Green,TOR,100.38406779661014,101.37375706214691,102.14440677966101
Nestor Cortes,- - -,100.10363701407107,93.89373315645125,94.95726940734559
Bradley Blalock,COL,93.21853082368096,97.40860995764015,93.48254194735932
