player_name,batx_dollars,steamer_dollars,steamer-experimental_dollars,zips_dollars
Tyler Callihan,-28.502262530002703,-28.155832125169532,-21.800965003978316,
,,,,-10.9157171316849
Tyler Ferguson,-7.764719644037925,-4.636780745291274,-4.909384638317523,
,,,,-9.63390811952089
Tyler Fitzgerald,-0.1841710541910193,-5.379687905016517,-4.849045382394163,1.246859385755874
Tyler Freeman,-17.711769065174305,-16.340171620107512,-12.893930784204931,-15.051303452951846
Tyler Gentry,-25.579518711731108,-27.100632486316112,-20.758219555560473,-10.380692922696332
Tyler Gilbert,-6.328791889734047,-7.68983566924129,-8.185626672083,
Tyler Glasnow,22.238232240528756,24.841149036080363,25.25628580801698,
,,,,22.57577688528485
Tyler Heineman,-14.044368243714564,-12.5841698131231,-9.150987923317242,
Tyler Holton,5.830494008719452,0.5811173156987528,0.6172516156979371,
,,,,8.463475874562665
,,,,-11.909341011954286
Tyler Kinley,-6.77869698629005,-3.348921798575967,-3.580443371462314,
,,,,-8.191307478916938
Tyler Locklear,-22.88060384130869,-25.72498142982234,-19.748433098717207,-6.342664300659416
Tyler Mahle,-4.090683815278622,-9.362888658305511,-11.120088460528851,
,,,,-8.048955876101033
Tyler Matzek,-7.351770435405182,-6.69270618133402,-7.206004938317474,
,,,,-9.780861485003095
,,,,-14.670288884076612
,,,,-18.577752645829776
Tyler O'Neill,11.729330716313235,1.976195534452759,2.5611149689151387,10.1194409440141
,,,,-13.929864499018548
Tyler Rogers,-0.1379222342885901,-8.022551900358968,-8.56647012301184,
,,,,-2.8570637100881684
,,,,-13.308209770901586
Tyler Soderstrom,1.3004156887187963,1.6266326555878174,1.8160676170141787,-11.22599014392867
Tyler Stephenson,14.776105763188262,10.042065048679444,8.797810867600447,10.219195236340028
,,,,-18.744088278109373
Tyler Wade,-25.949849869402133,-27.254112117902583,-21.846837540262563,
,,,,-8.521142554834354
Tyler Zuber,-5.753548260591174,,,
,,,,-13.268343815718907
Tylor Megill,-2.267950033047408,1.2070250504410422,-3.856191730965024,
,,,,-14.461443518510237
Tyrone Taylor,-11.919880487064468,-12.660581013610658,-10.426836694957924,-16.442365653109178
Tyson Miller,-2.7739082262007217,-5.89269625800103,-6.2716741460065855,
,,,,-2.213429169975681
Valente Bellozo,-9.988357013562563,-13.802432268034645,-21.769552722794728,
Vaughn Grissom,-25.32663531086997,-25.570304506965925,-20.183128001994376,-10.443540938776971
Victor Caratini,-6.302703138305808,-5.96961922946606,-3.130846821915825,
,,,,-14.06510637698521
,,,,-19.17078154138467
Victor Mesa Jr.,-24.95993886457785,-25.726230459691585,-20.34745660794849,-19.56009190590743
Victor Robles,2.317257976102679,0.3818476550422461,-1.0171456452205851,-14.121434775776434
Victor Scott II,-16.409753357998582,-17.467986332640294,-14.599607436390126,-16.10893669077726
Victor Vodnik,-12.38425905661673,-10.002831065725964,-10.658832909158754,
Vidal Bruján,-22.32737499287192,-28.73088259428313,-21.822100843388625,
Vinnie Pasquantino,11.188022644537732,19.65415246198809,19.193618295574986,8.161097830703282
Vinny Capra,-25.257449694654547,-29.17097654895987,-22.924592939530996,-19.79753922617134
,,,,-6.129735614316051
Vladimir Guerrero Jr.,43.64651358101823,39.390172856260186,40.09161835474402,35.96665452013278
Wade Meckler,-25.133896974245083,-27.819307039310708,-21.18018456997434,-16.330427968640258
Walker Buehler,-18.95056410727513,-20.677760083505373,-23.09123972136398,
,,,,-8.319385887195464
,,,,-19.563982400805788
,,,,-13.729332312795457
Walter Pennington,0.5842869087691105,-5.154819492715875,-5.51473707243939,
,,,,-12.523398476821963
Wandy Peralta,-8.138444061170322,-5.083103369273465,-5.360379352384283,
,,,,-8.069935255530408
Wenceel Pérez,-10.312803172770089,-17.042062420598583,-14.261206644999334,-12.009052806232484
,,,,3.0944254460700233
,,,,-14.310355875849128
Weston Wilson,-22.885939669438347,-24.43405634656726,-18.728682908646903,-4.3818141671698525
Whit Merrifield,-20.37210056503484,-21.80635559844919,-17.97336370267796,-17.03910512928163
,,,,-6.220619933063252
Will Benson,-13.413371574089302,-17.7674369316112,-13.353902218260416,-5.415147516532858
Will Brennan,-16.155877487760048,-16.286127115334352,-13.338240335450768,-11.841176006026648
,,,,-13.885159688181812
,,,,-18.821030911531658
,,,,-11.944954199854898
Will Smith,25.265123147317432,18.034868579907027,16.8734140684394,20.57028838076612
,,,,-11.803932686980986
Will Vest,-3.9088911147767993,1.5683067709726652,1.6664069149921428,
,,,,-0.0546913927706258
Will Wagner,-14.452127389131984,-9.806325446167085,-8.824925480078111,-11.658696866016188
Will Warren,-2.5252165003813025,-4.212569152448309,-10.42253989041327,
,,,,-14.019783318471363
Willi Castro,1.0,-6.343411867044411,-6.191423019945684,-3.18682129155554
William Contreras,31.803261078098295,35.33746115488071,33.30624877820858,25.58306136499182
Willie Calhoun,-28.823918688549096,,,
Willson Contreras,23.933150510036608,29.52337025467084,27.204013134995257,7.300669134688296
Willy Adames,17.023905052830415,9.785133968912357,10.134678973338126,12.33706776629011
Wilmer Flores,-10.665284133772367,-13.067217688150002,-10.247822987082976,-18.75747691004773
,,,,-13.751705591592856
Wilyer Abreu,5.925382429851511,-0.6695509954814485,-0.9811868267553197,1.8689792387812143
,,,,-14.033750647947782
Wyatt Langford,22.322781195549013,17.048210862040385,16.115399749561654,25.235853235095195
,,,,-15.627253926873909
Xander Bogaerts,7.538597245342001,7.614082639710226,5.70891462374911,-4.998854512250924
Xavier Edwards,-0.0644025180009792,1.0170298299902685,1.1371911543975066,-10.4824633712137
,,,,-8.34795835773338
Yainer Diaz,15.761677411496732,21.5576173140516,19.44398103096084,16.201279686548375
Yan Gomes,-13.077756539752931,,,
Yandy Díaz,15.775920613825717,17.529383676072708,16.896520531343604,2.004451581771602
Yanquiel Fernandez,-26.2931750411051,,,-14.77357504256271
Yariel Rodríguez,-4.504274042001991,-2.006606642304458,-6.093028316936273,
,,,,-5.949830797636434
Yasmani Grandal,-8.848256040410648,-9.081366376554517,-5.455026504752,
,,,,-5.709948426902144
Yennier Cano,-1.7587644305383767,0.3695313056139244,0.4320192780992837,
,,,,1.6923728197655408
,,,,-12.089441326800724
Yilber Diaz,-4.212201479219978,-4.564036453880413,-4.386944883289464,
,,,,-14.41138099107418
Yimi García,6.54348212034931,3.808285120552709,4.095660503223778,
,,,,0.3617367315512388
,,,,-12.267285080554098
,,,,-19.094268129640945
Yonathan Perlaza,-26.155842091833023,,,
Yordan Alvarez,45.593266941930224,45.83934187265803,46.6040682232771,49.60915759823803
Yoshinobu Yamamoto,15.017557374925708,11.70068782867486,12.03469389761599,
,,,,28.190234600060737
Yosver Zulueta,-4.76807738184833,-6.763175388368499,-7.190753976286553,
Yoán Moncada,-6.301563002199089,-8.85753242337586,-9.887177655992796,-17.736109496047423
Yu Darvish,-2.6842035090431056,-2.070888142104432,-2.160380460572993,
,,,,-0.5035372933405191
Yuki Matsui,3.787409783356763,1.155422418119584,1.2848513431562578,
,,,,-1.5389889076497694
Yuli Gurriel,-25.44699410399396,-28.53009545860006,-21.46623875617934,-18.31900625656267
,,,,-9.531185441576364
Yusei Kikuchi,1.9771500073334176,10.87316449923455,12.199951786178126,
,,,,-5.567619847482125
Zac Gallen,4.297383021736444,0.0314516315886428,0.3068807797836377,
,,,,10.997907060498845
,,,,-11.291761384122674
Zac Veen,-19.454442227541257,-21.17530814430571,-16.413772406607443,-15.317371304731942
,,,,-9.455640299730607
Zach Brzykcy,-2.0114258822716726,-7.12214609179949,-7.48113091661914,
,,,,-10.422096378857102
Zach DeLoach,-25.64121781096694,,,-10.569850522364211
Zach Dezenzo,-25.801358664672858,-28.290287752401618,-21.799345653697483,-15.18288221628696
Zach Eflin,3.5362570984044344,-0.7014001261996241,-0.1565425659503967,
,,,,-0.2247122929600278
,,,,-7.828158684644595
,,,,-9.46605113823134
,,,,-11.91160873402416
,,,,-11.18995034855892
Zach McKinstry,-14.974513348103768,-25.54008541660197,-19.934770841335176,-20.458742677130367
Zach Neto,6.679561807216721,6.6166685629826265,8.201907956700106,13.526752332699107
,,,,-13.033693357677532
,,,,-12.080384669661264
Zach Pop,-4.872540899739782,-8.651672846503049,-9.186311710374916,
,,,,-12.705168374969007
Zach Remillard,-26.479571374417244,,,
Zack Gelof,1.6668086125126882,3.7176581514092426,1.6456954985485277,1.85310014745874
,,,,-9.741045739784598
Zack Littell,-6.910010513669777,-13.834431073075988,-16.957926815844537,
,,,,-6.3435560932901405
Zack Thompson,-4.379519413842834,,,
,,,,-7.899910095852165
Zack Wheeler,24.28441269422946,24.732377267535004,27.90807690645112,
,,,,26.650216742020593
,,,,-11.574911462591302
,,,,-13.038766748352591
Zebby Matthews,-0.8103199992099197,-3.0154310426572435,-8.675753320807011,
,,,,-5.23248537343304
,,,-7.85418774679907,
,,,-9.689648496154266,
,,,-4.8203081646228165,
,,,-6.509116985413635,
,,,-7.184692850032432,
,,,-5.280523004393222,
,,,-21.811945640709123,
,,,-26.439840857629797,
,,,-2.582120306953265,
,,,-2.623772453437424,
,,,-11.084934046579262,
,,,-19.041076065649733,
,,,-22.17003189123399,
,,,-15.869690140297998,
,,,-2.159572430175793,
,,,-6.754123800985825,
,,,-25.803257202496702,
,,,-9.29810954819284,
,,,-9.329811242352946,
,,,-9.213363045251388,
,,,-7.005282413329024,
,,,-8.033330785294241,
,,,-1.7469654235744132,
,,,-2.2137964802210486,
,,,-24.1751415901765,
,,,-6.853921974454951,
,,,-21.41800002323774,
,,,-4.399508560134184,
,,,-5.626609034169574,
,,,-4.379403916561775,
,,,-6.363058144853851,
,,,-3.3731602927309057,
,,,-16.343517379727388,
,,,-6.94381339688016,
,,,-21.27630183237257,
,,,-9.638190947753376,
,,,-8.795285531283923,
,,,-6.803617709532043,
,,,-7.528605276335348,
,,,-3.791300945822525,
,,,-4.109740240129477,
,,,-10.758546490391751,
,,,-21.40955629473861,
,,,-5.177150645010711,
,,,-5.369684950247664,
,,,-6.949011421935598,
,,,-24.031629392597157,
,,,-2.233276093959107,
,,,-4.280424295459036,
,,,-5.246663104125045,
,,,-8.470867681507915,
,,,-24.13557892226305,
,,,-23.97833293893692,
,,,-6.6757111459906895,
,,,-8.908327003514994,
,,,-7.789166517491013,
,,,-9.674286576951967,
,,,-15.57331607468432,
,,,-7.741619448273386,
,,,-9.240913515971052,
,,,-8.043455550225877,
,,,-6.6143610955815735,
,,,-13.490701039071702,
,,,-21.71174819586918,
,,,-23.314444040639984,
,,,-8.279383247030177,
,,,-10.744586114979516,
,,,-9.771643260518042,
,,,-13.819604656732407,
,,,-9.380961733778117,
,,,-10.04745045409936,
,,,-21.28013065130896,
,,,-9.262657757084035,
,,,-15.7860395935395,
,,,-19.716195331704537,
,,,-20.20514403634646,
,,,-6.029142195799595,
,,,-3.2310152158243657,
,,,-20.974119621220712,
,,,-4.0144835030402355,
,,,-7.143713375283957,
,,,-21.147212669190104,
,,,-6.793799312113901,
,,-7.393579592303457,,
,,-9.07183725513979,,
,,-4.577746281534003,,
,,-6.051047196460691,,
,,-6.475635061021484,,
,,-4.942044019103525,,
,,-28.41201296149932,,
,,-17.49078028425458,,
,,-2.3987504716085177,,
,,-2.4532487691016427,,
,,-10.331614472001638,,
,,-13.348856079101523,,
,,-28.08560045173213,,
,,-2.7812495758417324,,
,,-6.297140394223517,,
,,-20.164125606595416,,
,,-9.448432224345972,,
,,-8.668322939046858,,
,,-6.501533370832023,,
,,-7.485051947522139,,
,,-1.6938034231310577,,
,,-2.0250004696401236,,
,,-32.541073779185346,,
,,-6.466874276640425,,
,,-28.04574790155798,,
,,-4.047279949396781,,
,,-5.6195204104474366,,
,,-4.093343558173968,,
,,-6.014045424560124,,
,,-3.1902770603888095,,
,,-15.348825005195348,,
,,-6.43567371999989,,
,,-28.020498267884452,,
,,-9.086944266050354,,
,,-8.684722106956404,,
,,-6.1686232474683855,,
,,-7.030761170509141,,
,,-3.49893576517713,,
,,-3.779743534785518,,
,,-10.05698554803994,,
,,-27.56511678157015,,
,,-4.816476016059833,,
,,-4.960852359915113,,
,,-6.4683269460642,,
,,-32.190626925619675,,
,,-2.035448527218928,,
,,-3.9675898694390455,,
,,-4.8295432223171,,
,,-0.8460162440704797,,
,,-32.3881368811135,,
,,-32.12986708203441,,
,,-6.180356474489629,,
,,-8.3335676049148,,
,,-7.294038489725974,,
,,-9.12341295001881,,
,,-14.569716883684295,,
,,-6.966812535968009,,
,,-8.61155953475549,,
,,-7.454210876549684,,
,,-6.1386462942663815,,
,,-6.170684065986223,,
,,-28.068715481961007,,
,,-31.2906857578431,,
,,-8.071094521651736,,
,,-10.104992579652286,,
,,-5.282800273001938,,
,,-5.23901127549503,,
,,-8.788883684367267,,
,,-9.412139690319863,,
,,-28.026887793426877,,
,,-8.652847432953203,,
,,-9.785049234918928,,
,,-10.541909190364455,,
,,-28.01665673435466,,
,,-5.593898830338486,,
,,-2.9519567266040845,,
,,-27.404286107473045,,
,,-3.815305158823863,,
,,-6.680691002902377,,
,,-13.689731079540962,,
,,-6.377195434724238,,
