player_name,auction_value
Jorge Mateo,-22.30416870755188
Joey Loperfido,-22.455238770316505
DJ Stewart,-22.603989142725705
Eric Wagaman,-22.783787068490177
Noelvi Marte,-22.813193446429455
Alan Roden,-22.86450549038215
Kevin Pillar,-23.040844562785328
Chandler Simpson,-23.053832786610137
Coby Mayo,-23.326042562288684
Joshua Palacios,-23.39325586873559
Joey Wiemer,-23.47182184494107
Bryan De La Cruz,-23.4971427108645
Michael A. Taylor,-23.60577251875805
Colby Thomas,-23.654281101371467
Nick Loftin,-23.7488751510383
Juan Yepez,-23.77298272551953
Addison Barger,-24.13587322407875
Luke Keaschall,-24.176983922494227
Taylor Walls,-24.31754649950308
Justyn-Henry Malloy,-24.363772106091055
Grant McCray,-24.43138393988188
Weston Wilson,-24.43405634656726
Bryan Ramos,-24.4373339508166
Robbie Grossman,-24.45332422775248
Austin Martin,-24.559799686733633
Thomas Saggese,-24.57257412268948
Billy Cook,-24.608036214417428
Drew Waters,-24.61476173410315
Jon Singleton,-24.66399023553752
Angel Martínez,-24.687534139211657
Taylor Trammell,-24.72203709697549
Jake Mangum,-24.822141642167217
Andruw Monasterio,-24.910487327980626
J.D. Davis,-25.17490184105184
Ezequiel Duran,-25.24850296212811
Darell Hernaiz,-25.36517352103593
Eloy Jiménez,-25.457891611419935
Bryce Eldridge,-25.47679287226094
Zach McKinstry,-25.54008541660197
Vaughn Grissom,-25.570304506965925
Emmanuel Rodriguez,-25.662870043919465
Tyler Locklear,-25.72498142982234
Victor Mesa Jr.,-25.726230459691585
Chase DeLauter,-25.730950975410995
Nathan Lukes,-25.77587390358267
Brett Baty,-25.776477203318116
Graham Pauley,-25.790556839059697
Robert Hassell III,-25.891605022156057
Dominic Canzone,-25.90265954894191
Nick Pratto,-25.93398566567727
Dominic Fletcher,-25.98500509206671
Javier Sanoja,-26.00092085035603
Luisangel Acuña,-26.064251105418226
Greg Jones,-26.09585568856619
DaShawn Keirsey Jr.,-26.1300124458879
Ronny Mauricio,-26.172878087563635
Edmundo Sosa,-26.185573623370164
Kody Clemens,-26.204911439257856
Eli White,-26.23449472676584
Manuel Margot,-26.302090566670188
Ji Hwan Bae,-26.601573969175018
Cal Stevenson,-26.612238599038832
Kevin Alcántara,-26.732414085364812
Alexander Canario,-26.738294695156213
Owen Caissie,-26.83460253708595
Jonatan Clase,-26.85826206032124
Brandon Lockridge,-26.93419177488806
Dylan Carlson,-26.964798489751864
Miguel Sanó,-26.989023985484422
Matt Koperniak,-27.01288422788052
Adael Amador,-27.099061798449256
Tyler Gentry,-27.100632486316112
Hao-Yu  Lee,-27.12774984773986
Shay Whitcomb,-27.145155049941692
Tyler Wade,-27.254112117902583
Brewer Hicklen,-27.260121641010898
Myles Straw,-27.340179664994956
Kevin Newman,-27.3441479101054
Kameron Misner,-27.34998819535239
Trey Mancini,-27.404286107473045
Michael Helman,-27.407188033749545
Cooper Hummel,-27.41244271572111
Luis Guillorme,-27.419434519499276
Keston Hiura,-27.431710616005684
Pedro León,-27.53150710371674
Ryan Noda,-27.550995482806147
Jahmai Jones,-27.56511678157015
Jacob Hurtubise,-27.565703582320477
Tim Tawa,-27.576871140546764
Blake Dunn,-27.608818320895807
James Outman,-27.65016750804571
Buddy Kennedy,-27.676294158776553
Jakob Marsee,-27.696172018511888
J.C. Escarra,-27.70499813961684
Travis Jankowski,-27.71700175247226
Enmanuel Valdez,-27.726794380166485
Oscar Gonzalez,-27.73145721882431
Cavan Biggio,-27.73259253536586
Dominic Smith,-27.740769852565123
Darren Baker,-27.800531609787924
Wade Meckler,-27.819307039310708
Austin Shenton,-27.853328944013725
Nick Maton,-27.86145586136592
Nacho Alvarez Jr.,-27.87617693799827
Jake Bauers,-27.882440252100423
Jorbit Vivas,-27.91381987381358
Luke Ritter,-27.98494185638112
Gustavo Campero,-27.988192449921275
Max Acosta,-27.997356934699415
Romy Gonzalez,-28.01144285635139
Trayce Thompson,-28.01665673435466
Gabriel Rincones Jr.,-28.020498267884452
Rowdy Tellez,-28.02222808638191
Sam Haggerty,-28.026887793426877
José Fermín,-28.045059642999597
Drew Avans,-28.04574790155798
Steward Berroa,-28.05255701996562
Justin Foscue,-28.06561816304333
Owen Miller,-28.068715481961007
Garrett Cooper,-28.07647781562909
Cam Smith,-28.08560045173213
Jorge Barrosa,-28.086130002346767
Carlos D. Rodriguez,-28.090582714661274
Isaac Collins,-28.101066608508116
Cooper Bowman,-28.104582300437105
Tyler Callihan,-28.155832125169532
Petey Halpin,-28.1655303836268
David Bote,-28.194666531624755
Tim Elko,-28.194896190425933
Brett Wisely,-28.258684331796506
Zach Dezenzo,-28.290287752401618
Brady House,-28.308843384805115
Matt Duffy,-28.333167642222804
Travis Bazzana,-28.35226408319208
Billy Hamilton,-28.41201296149932
Brett Harris,-28.466280219568123
Trey Lipscomb,-28.485926550529495
Yuli Gurriel,-28.53009545860006
Darick Hall,-28.53306931291207
David Hamilton,-28.616702059059445
Jac Caglianone,-28.63334941348632
Vidal Bruján,-28.73088259428313
CJ Alexander,-28.970770020497163
Nick Allen,-28.9737591190471
Miguel Rojas,-29.168556652384655
Vinny Capra,-29.17097654895987
Blaze Alexander,-29.235079761966468
Daniel Schneemann,-29.595026046636207
Max Schuemann,-29.942265627987936
Cole Young,-29.945683809892387
Gage Workman,-30.433934260626945
Leo Jiménez,-30.97920339166815
Casey Schmitt,-31.00824172151361
Marco Luciano,-31.02460274939664
Tim Anderson,-31.166193979215144
Andrés Chaparro,-31.202583246726647
Max Muncy,-31.24431934866054
Aledmys Díaz,-31.260941034262608
Pablo Reyes,-31.2906857578431
Nasim Nuñez,-31.345710373892587
Leo Rivas,-31.358681217069915
Grae Kessinger,-31.579633550030177
Nick Sogard,-31.60412091645705
Matthew Lugo,-31.755231609338914
Dustin Harris,-31.810621999823205
Marcelo Mayer,-31.866528183905025
Liover Peguero,-31.88771481946499
Jared Serna,-31.932063767206586
Jacob Amaya,-31.952367142357275
Scott Kingery,-31.95943075620099
Luke Williams,-32.05238819192658
Miles Mastrobuoni,-32.113233373442775
Kyren Paris,-32.11340238628339
Jonathan Ornelas,-32.117967534666874
Logan Davidson,-32.12986708203441
Jose Barrero,-32.190626925619675
Livan Soto,-32.3881368811135
Niko Kavadas,-32.39352607838881
Stone Garrett,-32.42452027528755
Braden Shewmake,-32.43045990549322
Ryan Kreidler,-32.475382280710036
Osleivis Basabe,-32.49826367377165
Nicky Lopez,-32.502902448813494
David Bañuelos,-32.541073779185346
Nick Ahmed,-32.56109381125414
Paul Skenes,42.421929482157886
Jacob deGrom,42.04907395487631
Tarik Skubal,39.7491713035268
Chris Sale,37.50330874577045
Garrett Crochet,35.139946172111266
Mason Miller,25.779292924232113
Tyler Glasnow,24.841149036080363
Zack Wheeler,24.732377267535004
Roki Sasaki,23.667799979509233
Logan Gilbert,22.463027991944276
Spencer Strider,22.33506763767907
Edwin Díaz,22.094566624016977
Dylan Cease,20.26018352988879
Félix Bautista,20.028620080198305
Blake Snell,19.93860084236503
Josh Hader,19.47185519874895
Ryan Helsley,18.067125745846603
Sonny Gray,17.754120156752816
Andrés Muñoz,16.99918022885676
Jhoan Duran,16.009140438850718
Ryan Walker,15.884837476566108
Shane McClanahan,14.933894905793078
Joe Ryan,14.80273253207008
Pablo López,14.417342116663454
Emmanuel Clase,14.163542879436797
Cole Ragans,14.079778144719407
George Kirby,13.879700828563651
Devin Williams,13.82899345012071
Jeff Hoffman,13.63337206542823
Shota Imanaga,13.488010633616843
Raisel Iglesias,12.967815711864308
Shohei Ohtani,12.728592403284278
Trevor Megill,12.673304185723056
Freddy Peralta,12.5741674711455
Tanner Scott,12.525400101506044
Yoshinobu Yamamoto,11.70068782867486
Yusei Kikuchi,10.87316449923455
Luis Castillo,10.530490200975944
Aroldis Chapman,10.009762879404144
Carlos Rodón,10.001504011161655
Nick Pivetta,9.597444246325043
Brandon Woodruff,9.507221316295729
Griffin Jax,9.333710044226653
Michael King,9.192185501053435
Cade Smith,9.162610276678365
Justin Martinez,8.938763239463512
Robert Suarez,8.906930803886121
A.J. Puk,8.851802828634483
Chris Martin,8.654599128952183
Ryan Pressly,8.501561372669446
Matt Strahm,8.369353091454395
Max Fried,8.313599439565664
Corbin Burnes,8.17233300905751
Liam Hendriks,8.012196344771777
Justin Steele,7.858679826432168
Bryan Abreu,7.636490139189781
Jeremiah Estrada,7.342860767287531
Pete Fairbanks,7.341698056492844
Kenley Jansen,7.2365691656275315
Grayson Rodriguez,6.920492235612854
Framber Valdez,6.913112150861406
Camilo Doval,6.8447967796747875
Jack Flaherty,6.673508323744405
MacKenzie Gore,6.660236825183288
Aaron Nola,6.555602531335045
Orion Kerkering,6.545895347756671
David Bednar,6.4210413600714595
Logan Webb,6.3419104774151105
Tanner Bibee,5.966844997334887
Fernando Cruz,5.941447194147067
Max Scherzer,5.905363284866184
Robbie Ray,5.71898904790039
Brock Stewart,5.70424044539009
Jason Adam,5.597058213504327
Hunter Greene,5.460916690219605
Matt Brash,5.426055000639526
Ben Joyce,5.343441051337133
Hunter Brown,5.303085893574463
Lucas Erceg,5.271425167933051
Keegan Akin,5.227009557646244
Spencer Schwellenbach,5.186614387242584
Robert Garcia,4.7820233095605555
Jordan Romano,4.48957302734923
Bailey Ober,4.409467961967657
Nick Lodolo,4.032463525931736
Erik Miller,4.019094935246058
Kodai Senga,3.9618725358924336
Reynaldo López,3.91459492958937
Yimi García,3.808285120552709
Nathan Eovaldi,3.790980993027965
David Robertson,3.75700957302026
A.J. Minter,3.618794779703286
Cristopher Sánchez,3.3266741862194205
Bryan Woo,3.321961847926192
Kirby Yates,3.2554675074820767
Aaron Bummer,3.170485895626334
Blake Treinen,3.123763582823476
Nestor Cortes,3.0751692743220373
Kevin Gausman,3.069213206849799
Bryce Miller,2.9785394247136563
José Alvarado,2.977212922841354
Luke Weaver,2.937480617521636
Shane Bieber,2.9020406090942963
Kyle Finnegan,2.899553106328684
Gerrit Cole,2.8194828718455156
Dustin May,2.692552316842752
Gregory Santos,2.5469765397078428
Pierce Johnson,2.381700699391596
Jeffrey Springs,2.256289880907272
Dylan Lee,2.236328430074149
Drew Rasmussen,2.195893369106642
Kevin Ginkel,2.1750669007010326
Reed Garrett,1.8136470445538724
Garrett Whitlock,1.8125942027143875
Kumar Rocker,1.698751321748086
Gregory Soto,1.6961567569156912
Andrew Nardi,1.59115969382275
Will Vest,1.5683067709726652
Evan Phillips,1.4956572345365675
Ben Brown,1.4786056706828417
Calvin Faucher,1.4244649302469004
Jesús Luzardo,1.3887342217822458
Alex Vesia,1.3712210115826924
Jared Jones,1.335041700542526
Nick Mears,1.2856046191839074
Hunter Harvey,1.241580251419475
Eury Pérez,1.215950539610092
Tylor Megill,1.2070250504410422
Yuki Matsui,1.155422418119584
Adrian Morejon,1.0761063532345854
Ranger Suárez,1.0
Angel Perdomo,1.0
Seranthony Domínguez,0.9980500061524246
Carlos Estévez,0.9974064179655916
Cole Sands,0.9771108262087118
Garrett Cleavinger,0.9062648356464984
Mark Leiter Jr.,0.860435584728924
Brandon Pfaadt,0.8551329937969432
Reid Detmers,0.8233829365932224
Dedniel Núñez,0.8108176001430659
Bryan Hudson,0.7502989206375257
Louis Varland,0.5878605994218711
Tyler Holton,0.5811173156987528
Luke Little,0.4871655183200502
Gabe Speier,0.4189539230630977
Porter Hodge,0.4133793877473491
Yennier Cano,0.3695313056139244
Ian Hamilton,0.2890353435510427
Taj Bradley,0.282386406289011
Alexis Díaz,0.1161437233040927
José Leclerc,0.0371559278953816
Zac Gallen,0.0314516315886428
Matthew Boyd,-0.0633787088260702
Caleb Thielbar,-0.1451376433594167
Brady Basso,-0.1746206387930249
Jared Koenig,-0.3178178685509945
Michael Grove,-0.3357860879007284
Michel Otañez,-0.3949649827459942
Tim Herrin,-0.4318057971863762
Anthony Bender,-0.4786561299805432
Ryne Stanek,-0.4984527664332336
Jakob Junis,-0.6155039526859227
Zach Eflin,-0.7014001261996241
JoJo Romero,-0.7398619376843267
Tanner Banks,-0.7969709547776622
Abner Uribe,-0.7978024592996562
Keaton Winn,-0.8460162440704797
Ryan Brasier,-0.8907826892881696
Beau Brieske,-0.9078140096175416
Jason Foley,-0.9436772700988868
Edwin Uceta,-1.0167748396868603
Sandy Alcantara,-1.1113112346209264
Julian Merryweather,-1.1241857342224804
Jesus Tinoco,-1.1395978400164593
Paul Sewald,-1.285785808503447
Daysbel Hernández,-1.2986439191209822
Craig Kimbrel,-1.3292001376482192
Michael Kopech,-1.3348237066900044
Ryan Burr,-1.438616739424265
Brant Hurter,-1.4800811206100768
John Brebbia,-1.515391671302976
Bobby Miller,-1.5415698819801902
Danny Coulombe,-1.6102733692100348
Nate Pearson,-1.6507492727621431
Craig Yoho,-1.6938034231310577
Caleb Ferguson,-1.7546249497669102
